Ca2 
  Keys,,    Transition,,        Wavelength   ,          Matrix el. ,       ,       Br. ratio,     Tran. rate   ,     Wavelength,       Unc  ,  Unc %,  Matrix el.,       Unc  ,   Unc %,      Br. ratio,          Unc  ,   Unc %,  Tran. rate,    Unc  ,  Unc %
 19,  36,  8p3/2,  7d3/2,        16500(100)  , *        14.124(56) ,        ,     0.00664(92),  2.268(48)E+04  ,         16455 ,        108 ,   0.66,      14.124,       0.056,    0.40,        0.00664,        0.00092,   13.84,  2.2678E+04,  4.8E+02,    2.13
 19,  37,  8p3/2,  7d5/2,        16500(100)  , *         42.40(17) ,        ,      0.0590(82),  2.016(43)E+05  ,         16530 ,        109 ,   0.66,       42.40,        0.17,    0.40,         0.0590,         0.0082,   13.82,  2.0161E+05,  4.3E+03,    2.14
 21,   1,  9p3/2,  4s1/2,        113.547(4)  , *        0.0586(81) ,        ,       0.536(70),  1.19(33)E+06   ,        113.547,       0.004,   0.00,      0.0586,      0.0081,   13.78,          0.536,          0.070,   13.00,  1.1889E+06,  3.3E+05,   27.55
 21,   2,  9p3/2,  5s1/2,         278.53(2)  , *        0.0575(52) ,        ,      0.0349(80),  7.7(14)E+04    ,         278.53,        0.02,   0.01,      0.0575,      0.0052,    9.02,         0.0349,         0.0080,   22.94,  7.7392E+04,  1.4E+04,   18.04
 21,   3,  9p3/2,  6s1/2,          575.0(1)  , *        0.0253(37) ,        ,     0.00077(25),  1.71(50)E+03   ,          575.0,         0.1,   0.02,      0.0253,      0.0037,   14.59,        0.00077,        0.00025,   32.77,  1.7118E+03,  5.0E+02,   29.18
 21,   4,  9p3/2,  7s1/2,         1160.0(4)  , *        0.1461(31) ,        ,     0.00312(48),  6.93(29)E+03   ,         1160.0,         0.4,   0.03,      0.1461,      0.0031,    2.09,        0.00312,        0.00048,   15.52,  6.9264E+03,  2.9E+02,    4.18
 21,   5,  9p3/2,  8s1/2,           2654(2)  , *         1.290(12) ,        ,      0.0203(31),  4.509(83)E+04  ,          2654 ,          2 ,   0.08,       1.290,       0.012,    0.91,         0.0203,         0.0031,   15.06,  4.5087E+04,  8.3E+02,    1.83
 21,   6,  9p3/2,  9s1/2,         12480(50)  , *        41.629(66) ,        ,       0.204(31),  4.517(53)E+05  ,         12479 ,         47 ,   0.37,      41.629,       0.066,    0.16,          0.204,          0.031,   14.98,  4.5171E+05,  5.3E+03,    1.17
 21,  28,  9p3/2,  3d3/2,        134.374(5)  , *        0.0119(11) ,        ,      0.0134(32),  2.97(56)E+04   ,        134.374,       0.005,   0.00,      0.0119,      0.0011,    9.39,         0.0134,         0.0032,   23.80,  2.9730E+04,  5.6E+03,   18.77
 21,  29,  9p3/2,  3d5/2,        134.484(5)  , *        0.0357(33) ,        ,       0.120(26),  2.66(50)E+05   ,        134.484,       0.005,   0.00,      0.0357,      0.0033,    9.34,          0.120,          0.026,   22.11,  2.6579E+05,  5.0E+04,   18.68
 21,  30,  9p3/2,  4d3/2,         320.21(3)  , *        0.0086(15) ,        ,     0.00052(19),  1.15(39)E+03   ,         320.21,        0.03,   0.01,      0.0086,      0.0015,   17.15,        0.00052,        0.00019,   37.41,  1.1465E+03,  3.9E+02,   34.30
 21,  31,  9p3/2,  4d5/2,         320.40(3)  , *        0.0249(44) ,        ,      0.0043(17),  9.6(34)E+03    ,         320.40,        0.03,   0.01,      0.0249,      0.0044,   17.72,         0.0043,         0.0017,   38.32,  9.5659E+03,  3.4E+03,   35.44
 21,  32,  9p3/2,  5d3/2,          651.6(1)  , *        0.0070(35) ,        ,    0.000040(41),  8.9(89)E+01    ,          651.6,         0.1,   0.02,      0.0070,      0.0035,   49.86,       0.000040,       0.000041,  100.82,  8.9128E+01,  8.9E+01,   99.71
 21,  33,  9p3/2,  5d5/2,          652.0(1)  , *         0.023(10) ,        ,     0.00045(41),  1.01(89)E+03   ,          652.0,         0.1,   0.02,       0.023,       0.010,   44.25,        0.00045,        0.00041,   89.72,  1.0091E+03,  8.9E+02,   88.51
 21,  34,  9p3/2,  6d3/2,         1324.9(5)  , *        0.0657(88) ,        ,     0.00042(13),  9.4(25)E+02    ,         1324.9,         0.5,   0.04,      0.0657,      0.0088,   13.33,        0.00042,        0.00013,   30.57,  9.4089E+02,  2.5E+02,   26.67
 21,  35,  9p3/2,  6d5/2,         1325.7(5)  , *         0.204(26) ,        ,      0.0041(12),  9.1(23)E+03    ,         1325.7,         0.5,   0.04,       0.204,       0.026,   12.85,         0.0041,         0.0012,   29.63,  9.0516E+03,  2.3E+03,   25.69
 21,  36,  9p3/2,  7d3/2,           3189(3)  , *         0.288(30) ,        ,     0.00059(15),  1.30(27)E+03   ,          3189 ,          3 ,   0.10,       0.288,       0.030,   10.50,        0.00059,        0.00015,   25.78,  1.2984E+03,  2.7E+02,   21.01
 21,  37,  9p3/2,  7d5/2,           3192(3)  , *         0.890(91) ,        ,      0.0056(14),  1.23(25)E+04   ,          3192 ,          3 ,   0.10,       0.890,       0.091,   10.19,         0.0056,         0.0014,   25.19,  1.2329E+04,  2.5E+03,   20.38
 21,  38,  9p3/2,  8d3/2,        25200(200)  , *        19.191(69) ,        ,     0.00527(80),  1.170(28)E+04  ,         25171 ,        190 ,   0.76,      19.191,       0.069,    0.36,        0.00527,        0.00080,   15.14,  1.1697E+04,  2.8E+02,    2.38
 21,  39,  9p3/2,  8d5/2,        25300(200)  , *         57.61(20) ,        ,      0.0469(71),  1.040(25)E+05  ,         25285 ,        192 ,   0.76,       57.61,        0.20,    0.36,         0.0469,         0.0071,   15.13,  1.0399E+05,  2.5E+03,    2.38
 23,   1, 10p3/2,  4s1/2,        111.405(2)  , *        0.0489(67) ,        ,       0.571(68),  8.8(24)E+05    ,        111.405,       0.002,   0.00,      0.0489,      0.0067,   13.61,          0.571,          0.068,   11.92,  8.7552E+05,  2.4E+05,   27.21
 23,   2, 10p3/2,  5s1/2,         265.99(1)  , *        0.0506(43) ,        ,       0.045(10),  6.9(12)E+04    ,         265.99,        0.01,   0.01,      0.0506,      0.0043,    8.41,          0.045,          0.010,   22.46,  6.8780E+04,  1.2E+04,   16.82
 23,   3, 10p3/2,  6s1/2,         523.98(5)  , *        0.0384(30) ,        ,     0.00338(75),  5.19(81)E+03   ,         523.98,        0.05,   0.01,      0.0384,      0.0030,    7.78,        0.00338,        0.00075,   22.08,  5.1881E+03,  8.1E+02,   15.56
 23,   4, 10p3/2,  7s1/2,          969.6(2)  , *        0.0239(29) ,        ,    0.000207(59),  3.18(76)E+02   ,          969.6,         0.2,   0.02,      0.0239,      0.0029,   12.00,       0.000207,       0.000059,   28.68,  3.1780E+02,  7.6E+01,   24.00
 23,   5, 10p3/2,  8s1/2,         1831.0(7)  , *        0.2810(63) ,        ,     0.00425(69),  6.52(29)E+03   ,         1831.0,         0.7,   0.04,      0.2810,      0.0063,    2.25,        0.00425,        0.00069,   16.34,  6.5161E+03,  2.9E+02,    4.49
 23,   6, 10p3/2,  9s1/2,           4009(3)  , *        1.8476(87) ,        ,      0.0175(28),  2.684(26)E+04  ,          4009 ,          3 ,   0.08,      1.8476,      0.0087,    0.47,         0.0175,         0.0028,   15.75,  2.6838E+04,  2.6E+02,    0.97
 23,   7, 10p3/2, 10s1/2,         18240(70)  , *        53.499(77) ,        ,       0.156(25),  2.389(27)E+05  ,         18241 ,         67 ,   0.36,      53.499,       0.077,    0.14,          0.156,          0.025,   15.75,  2.3886E+05,  2.7E+03,    1.13
 23,  28, 10p3/2,  3d3/2,        131.385(3)  , *       0.00975(88) ,        ,      0.0138(33),  2.12(38)E+04   ,        131.385,       0.003,   0.00,     0.00975,     0.00088,    9.04,         0.0138,         0.0033,   23.77,  2.1210E+04,  3.8E+03,   18.09
 23,  29, 10p3/2,  3d5/2,        131.490(3)  , *        0.0292(26) ,        ,       0.124(27),  1.90(34)E+05   ,        131.490,       0.003,   0.00,      0.0292,      0.0026,    9.00,          0.124,          0.027,   22.15,  1.8973E+05,  3.4E+04,   17.99
 23,  30, 10p3/2,  4d3/2,         303.74(2)  , *        0.0073(11) ,        ,     0.00063(22),  9.7(29)E+02    ,         303.74,        0.02,   0.01,      0.0073,      0.0011,   15.17,        0.00063,        0.00022,   34.16,  9.7122E+02,  2.9E+02,   30.35
 23,  31, 10p3/2,  4d5/2,         303.92(2)  , *        0.0213(33) ,        ,      0.0053(19),  8.2(26)E+03    ,         303.92,        0.02,   0.01,      0.0213,      0.0033,   15.61,         0.0053,         0.0019,   34.80,  8.1738E+03,  2.6E+03,   31.21
 23,  32, 10p3/2,  5d3/2,         586.85(7)  , *        0.0028(24) ,        ,    0.000013(22),  2.0(34)E+01    ,         586.85,        0.07,   0.01,      0.0028,      0.0024,   84.99,       0.000013,       0.000022,  170.70,  2.0061E+01,  3.4E+01,  169.98
 23,  33, 10p3/2,  5d5/2,         587.15(7)  , *        0.0103(72) ,        ,     0.00017(24),  2.6(37)E+02    ,         587.15,        0.07,   0.01,      0.0103,      0.0072,   70.04,        0.00017,        0.00024,  140.93,  2.6343E+02,  3.7E+02,  140.07
 23,  34, 10p3/2,  6d3/2,         1082.2(2)  , *        0.0356(51) ,        ,     0.00033(11),  5.1(15)E+02    ,         1082.2,         0.2,   0.02,      0.0356,      0.0051,   14.47,        0.00033,        0.00011,   32.93,  5.0549E+02,  1.5E+02,   28.94
 23,  35, 10p3/2,  6d5/2,         1082.7(2)  , *         0.111(15) ,        ,      0.0032(10),  4.9(14)E+03    ,         1082.7,         0.2,   0.02,       0.111,       0.015,   13.90,         0.0032,         0.0010,   31.85,  4.8914E+03,  1.4E+03,   27.79
 23,  36, 10p3/2,  7d3/2,         2071.0(9)  , *         0.133(12) ,        ,     0.00066(16),  1.01(19)E+03   ,         2071.0,         0.9,   0.04,       0.133,       0.012,    9.18,        0.00066,        0.00016,   24.17,  1.0118E+03,  1.9E+02,   18.37
 23,  37, 10p3/2,  7d5/2,         2072.1(9)  , *         0.409(37) ,        ,      0.0062(15),  9.5(17)E+03    ,         2072.1,         0.9,   0.04,       0.409,       0.037,    8.93,         0.0062,         0.0015,   23.71,  9.5449E+03,  1.7E+03,   17.87
 23,  38, 10p3/2,  8d3/2,           4784(5)  , *         0.470(41) ,        ,     0.00067(16),  1.02(18)E+03   ,          4784 ,          5 ,   0.10,       0.470,       0.041,    8.66,        0.00067,        0.00016,   23.38,  1.0225E+03,  1.8E+02,   17.32
 23,  39, 10p3/2,  8d5/2,           4788(5)  , *          1.44(12) ,        ,      0.0063(14),  9.6(16)E+03    ,          4788 ,          5 ,   0.10,        1.44,        0.12,    8.44,         0.0063,         0.0014,   22.99,  9.6236E+03,  1.6E+03,   16.88
 23,  40, 10p3/2,  9d3/2,        36400(300)  , *        24.999(82) ,        ,     0.00427(68),  6.54(15)E+03   ,         36442 ,        266 ,   0.73,      24.999,       0.082,    0.33,        0.00427,        0.00068,   15.88,  6.5413E+03,  1.5E+02,    2.28
 23,  41, 10p3/2,  9d5/2,        36600(300)  , *         75.04(24) ,        ,      0.0379(60),  5.82(13)E+04   ,         36602 ,        268 ,   0.73,       75.04,        0.24,    0.33,         0.0379,         0.0060,   15.87,  5.8173E+04,  1.3E+03,    2.29
 25,   1, 11p3/2,  4s1/2,        109.949(2)  , *        0.0415(56) ,        ,       0.594(67),  6.6(18)E+05    ,        109.949,       0.002,   0.00,      0.0415,      0.0056,   13.50,          0.594,          0.067,   11.22,  6.5726E+05,  1.8E+05,   27.00
 25,   2, 11p3/2,  5s1/2,         257.84(1)  , *        0.0441(36) ,        ,       0.052(12),  5.75(93)E+04   ,         257.84,        0.01,   0.01,      0.0441,      0.0036,    8.10,          0.052,          0.012,   22.32,  5.7544E+04,  9.3E+03,   16.20
 25,   3, 11p3/2,  6s1/2,         493.25(5)  , *        0.0395(25) ,        ,      0.0059(12),  6.57(83)E+03   ,         493.25,        0.05,   0.01,      0.0395,      0.0025,    6.32,         0.0059,         0.0012,   20.52,  6.5723E+03,  8.3E+02,   12.64
 25,   4, 11p3/2,  7s1/2,          869.3(2)  , *        0.0115(21) ,        ,    0.000092(37),  1.02(37)E+02   ,          869.3,         0.2,   0.02,      0.0115,      0.0021,   18.29,       0.000092,       0.000037,   40.01,  1.0197E+02,  3.7E+01,   36.58
 25,   5, 11p3/2,  8s1/2,         1503.7(5)  , *        0.0831(41) ,        ,     0.00093(18),  1.03(10)E+03   ,         1503.7,         0.5,   0.03,      0.0831,      0.0041,    4.94,        0.00093,        0.00018,   18.99,  1.0280E+03,  1.0E+02,    9.88
 25,   6, 11p3/2,  9s1/2,           2715(1)  , *        0.4490(48) ,        ,     0.00461(75),  5.10(11)E+03   ,          2715 ,          1 ,   0.05,      0.4490,      0.0048,    1.08,        0.00461,        0.00075,   16.36,  5.1024E+03,  1.1E+02,    2.16
 25,   7, 11p3/2, 10s1/2,           5757(7)  , *         2.487(11) ,        ,      0.0148(24),  1.642(15)E+04  ,          5757 ,          7 ,   0.12,       2.487,       0.011,    0.44,         0.0148,         0.0024,   16.25,  1.6418E+04,  1.5E+02,    0.94
 25,   8, 11p3/2, 11s1/2,        25600(200)  , *        66.843(88) ,        ,       0.122(20),  1.346(29)E+05  ,         25616 ,        186 ,   0.72,      66.843,       0.088,    0.13,          0.122,          0.020,   16.33,  1.3464E+05,  2.9E+03,    2.19
 25,  28, 11p3/2,  3d3/2,        129.364(3)  , *       0.00816(72) ,        ,      0.0141(34),  1.56(27)E+04   ,        129.364,       0.003,   0.00,     0.00816,     0.00072,    8.81,         0.0141,         0.0034,   23.77,  1.5597E+04,  2.7E+03,   17.62
 25,  29, 11p3/2,  3d5/2,        129.466(3)  , *        0.0245(21) ,        ,       0.126(28),  1.40(24)E+05   ,        129.466,       0.003,   0.00,      0.0245,      0.0021,    8.76,          0.126,          0.028,   22.20,  1.3958E+05,  2.4E+04,   17.52
 25,  30, 11p3/2,  4d3/2,         293.15(2)  , *       0.00629(88) ,        ,     0.00072(23),  8.0(22)E+02    ,         293.15,        0.02,   0.01,     0.00629,     0.00088,   14.01,        0.00072,        0.00023,   32.36,  7.9641E+02,  2.2E+02,   28.02
 25,  31, 11p3/2,  4d5/2,         293.32(2)  , *        0.0183(26) ,        ,      0.0061(20),  6.7(19)E+03    ,         293.32,        0.02,   0.01,      0.0183,      0.0026,   14.37,         0.0061,         0.0020,   32.85,  6.7367E+03,  1.9E+03,   28.74
 25,  32, 11p3/2,  5d3/2,         548.58(6)  , *       0.00100(18) ,        ,   0.0000027(11),  3.0(11)        ,         548.58,        0.06,   0.01,     0.00100,     0.00018,   18.22,      0.0000027,      0.0000011,   39.88,  3.0395E+00,  1.1E+00,   36.43
 25,  33, 11p3/2,  5d5/2,         548.84(6)  , *        0.0043(32) ,        ,    0.000052(78),  5.7(86)E+01    ,         548.84,        0.06,   0.01,      0.0043,      0.0032,   74.84,       0.000052,       0.000078,  150.54,  5.7166E+01,  8.6E+01,  149.67
 25,  34, 11p3/2,  6d3/2,          958.8(2)  , *        0.0223(35) ,        ,    0.000258(92),  2.85(91)E+02   ,          958.8,         0.2,   0.02,      0.0223,      0.0035,   15.89,       0.000258,       0.000092,   35.68,  2.8493E+02,  9.1E+01,   31.78
 25,  35, 11p3/2,  6d5/2,          959.2(2)  , *         0.070(11) ,        ,     0.00251(86),  2.78(84)E+03   ,          959.2,         0.2,   0.02,       0.070,       0.011,   15.20,        0.00251,        0.00086,   34.40,  2.7770E+03,  8.4E+02,   30.41
 25,  36, 11p3/2,  7d3/2,         1661.8(6)  , *        0.0759(71) ,        ,     0.00058(14),  6.4(12)E+02    ,         1661.8,         0.6,   0.03,      0.0759,      0.0071,    9.38,        0.00058,        0.00014,   24.79,  6.3660E+02,  1.2E+02,   18.76
 25,  37, 11p3/2,  7d5/2,         1662.6(6)  , *         0.234(21) ,        ,      0.0054(13),  6.0(11)E+03    ,         1662.6,         0.6,   0.03,       0.234,       0.021,    9.12,         0.0054,         0.0013,   24.33,  6.0129E+03,  1.1E+03,   18.23
 25,  38, 11p3/2,  8d3/2,           3049(2)  , *         0.221(16) ,        ,     0.00079(17),  8.7(13)E+02    ,          3049 ,          2 ,   0.06,       0.221,       0.016,    7.38,        0.00079,        0.00017,   21.92,  8.6874E+02,  1.3E+02,   14.75
 25,  39, 11p3/2,  8d5/2,           3051(2)  , *         0.675(49) ,        ,      0.0073(16),  8.1(12)E+03    ,          3051 ,          2 ,   0.06,       0.675,       0.049,    7.21,         0.0073,         0.0016,   21.63,  8.1243E+03,  1.2E+03,   14.41
 25,  40, 11p3/2,  9d3/2,           6834(9)  , *         0.694(53) ,        ,     0.00069(15),  7.7(12)E+02    ,          6834 ,          9 ,   0.14,       0.694,       0.053,    7.58,        0.00069,        0.00015,   22.21,  7.6527E+02,  1.2E+02,   15.18
 25,  41, 11p3/2,  9d5/2,           6840(9)  , *          2.13(16) ,        ,      0.0065(14),  7.2(11)E+03    ,          6840 ,          9 ,   0.14,        2.13,        0.16,    7.41,         0.0065,         0.0014,   21.91,  7.1646E+03,  1.1E+03,   14.83
 25,  42, 11p3/2, 10d3/2,        50700(500)  , *        31.550(96) ,        ,     0.00350(58),  3.87(12)E+03   ,         50692 ,        514 ,   1.01,      31.550,       0.096,    0.30,        0.00350,        0.00058,   16.51,  3.8708E+03,  1.2E+02,    3.10
 25,  43, 11p3/2, 10d5/2,        50900(500)  , *         94.71(29) ,        ,      0.0311(51),  3.44(11)E+04   ,         50919 ,        519 ,   1.02,       94.71,        0.29,    0.30,         0.0311,         0.0051,   16.50,  3.4413E+04,  1.1E+03,    3.12
 27,   1, 12p3/2,  4s1/2,        108.911(1)  , *        0.0358(48) ,        ,       0.609(66),  5.0(14)E+05    ,        108.911,       0.001,   0.00,      0.0358,      0.0048,   13.43,          0.609,          0.066,   10.78,  5.0333E+05,  1.4E+05,   26.86
 27,   2, 12p3/2,  5s1/2,        252.197(6)  , *        0.0387(31) ,        ,       0.057(13),  4.72(75)E+04   ,        252.197,       0.006,   0.00,      0.0387,      0.0031,    7.91,          0.057,          0.013,   22.25,  4.7234E+04,  7.5E+03,   15.83
 27,   3, 12p3/2,  6s1/2,         473.02(2)  , *        0.0373(21) ,        ,      0.0080(16),  6.65(76)E+03   ,         473.02,        0.02,   0.00,      0.0373,      0.0021,    5.71,         0.0080,         0.0016,   20.03,  6.6462E+03,  7.6E+02,   11.42
 27,   4, 12p3/2,  7s1/2,         808.40(7)  , *        0.0230(16) ,        ,     0.00061(13),  5.08(71)E+02   ,         808.40,        0.07,   0.01,      0.0230,      0.0016,    7.02,        0.00061,        0.00013,   21.67,  5.0753E+02,  7.1E+01,   14.03
 27,   5, 12p3/2,  8s1/2,         1330.2(2)  , *        0.0210(42) ,        ,    0.000115(50),  9.5(38)E+01    ,         1330.2,         0.2,   0.01,      0.0210,      0.0042,   19.99,       0.000115,       0.000050,   43.27,  9.5174E+01,  3.8E+01,   39.99
 27,   6, 12p3/2,  9s1/2,         2197.5(5)  , *        0.1615(32) ,        ,     0.00151(26),  1.246(49)E+03  ,         2197.5,         0.5,   0.02,      0.1615,      0.0032,    1.97,        0.00151,        0.00026,   16.99,  1.2457E+03,  4.9E+01,    3.93
 27,   7, 12p3/2, 10s1/2,           3840(1)  , *        0.6428(59) ,        ,     0.00447(74),  3.697(68)E+03  ,          3840 ,          1 ,   0.04,      0.6428,      0.0059,    0.92,        0.00447,        0.00074,   16.63,  3.6969E+03,  6.8E+01,    1.85
 27,   8, 12p3/2, 11s1/2,          7950(10)  , *         3.212(13) ,        ,      0.0126(21),  1.040(10)E+04  ,          7951 ,         14 ,   0.18,       3.212,       0.013,    0.41,         0.0126,         0.0021,   16.55,  1.0397E+04,  1.0E+02,    0.98
 27,   9, 12p3/2, 12s1/2,        34700(200)  , *         81.66(10) ,        ,       0.098(16),  8.10(12)E+04   ,         34672 ,        170 ,   0.49,       81.66,        0.10,    0.12,          0.098,          0.016,   16.58,  8.1041E+04,  1.2E+03,    1.49
 27,  28, 12p3/2,  3d3/2,        127.929(2)  , *       0.00698(60) ,        ,      0.0142(34),  1.18(20)E+04   ,        127.929,       0.002,   0.00,     0.00698,     0.00060,    8.65,         0.0142,         0.0034,   23.74,  1.1775E+04,  2.0E+03,   17.29
 27,  29, 12p3/2,  3d5/2,        128.029(2)  , *        0.0209(18) ,        ,       0.127(28),  1.05(18)E+05   ,        128.029,       0.002,   0.00,      0.0209,      0.0018,    8.59,          0.127,          0.028,   22.21,  1.0541E+05,  1.8E+04,   17.19
 27,  30, 12p3/2,  4d3/2,        285.884(8)  , *       0.00547(72) ,        ,     0.00078(24),  6.5(17)E+02    ,        285.884,       0.008,   0.00,     0.00547,     0.00072,   13.25,        0.00078,        0.00024,   31.22,  6.4747E+02,  1.7E+02,   26.51
 27,  31, 12p3/2,  4d5/2,        286.041(8)  , *        0.0159(22) ,        ,      0.0066(21),  5.5(15)E+03    ,        286.041,       0.008,   0.00,      0.0159,      0.0022,   13.57,         0.0066,         0.0021,   31.62,  5.4948E+03,  1.5E+03,   27.14
 27,  32, 12p3/2,  5d3/2,         523.66(3)  , *        0.0001(12) ,        ,   0.0000001(11),  4(94)E-02      ,         523.66,        0.03,   0.01,      0.0001,      0.0012, 1113.45,      0.0000001,      0.0000011, 2226.96,  4.2140E-02,  9.4E-01, 2226.90
 27,  33, 12p3/2,  5d5/2,         523.90(3)  , *        0.0014(15) ,        ,    0.000008(18),  7(15)          ,         523.90,        0.03,   0.01,      0.0014,      0.0015,  109.42,       0.000008,       0.000018,  219.46,  6.7697E+00,  1.5E+01,  218.84
 27,  34, 12p3/2,  6d3/2,         885.20(8)  , *        0.0153(27) ,        ,    0.000208(80),  1.72(59)E+02   ,         885.20,        0.08,   0.01,      0.0153,      0.0027,   17.31,       0.000208,       0.000080,   38.35,  1.7174E+02,  5.9E+01,   34.62
 27,  35, 12p3/2,  6d5/2,         885.56(8)  , *        0.0481(79) ,        ,     0.00204(75),  1.69(56)E+03   ,         885.56,        0.08,   0.01,      0.0481,      0.0079,   16.50,        0.00204,        0.00075,   36.84,  1.6858E+03,  5.6E+02,   33.00
 27,  36, 12p3/2,  7d3/2,         1452.5(2)  , *        0.0498(49) ,        ,     0.00050(13),  4.10(80)E+02   ,         1452.5,         0.2,   0.01,      0.0498,      0.0049,    9.77,        0.00050,        0.00013,   25.59,  4.1050E+02,  8.0E+01,   19.55
 27,  37, 12p3/2,  7d5/2,         1453.1(2)  , *         0.153(15) ,        ,      0.0047(12),  3.89(74)E+03   ,         1453.1,         0.2,   0.01,       0.153,       0.015,    9.49,         0.0047,         0.0012,   25.09,  3.8857E+03,  7.4E+02,   18.97
 27,  38, 12p3/2,  8d3/2,         2411.6(6)  , *        0.1282(94) ,        ,     0.00072(16),  5.94(87)E+02   ,         2411.6,         0.6,   0.02,      0.1282,      0.0094,    7.33,        0.00072,        0.00016,   22.08,  5.9381E+02,  8.7E+01,   14.66
 27,  39, 12p3/2,  8d5/2,         2412.7(6)  , *         0.392(28) ,        ,      0.0067(15),  5.55(80)E+03   ,         2412.7,         0.6,   0.02,       0.392,       0.028,    7.16,         0.0067,         0.0015,   21.80,  5.5530E+03,  8.0E+02,   14.32
 27,  40, 12p3/2,  9d3/2,           4291(2)  , *         0.328(21) ,        ,     0.00083(17),  6.90(88)E+02   ,          4291 ,          2 ,   0.04,       0.328,       0.021,    6.36,        0.00083,        0.00017,   20.85,  6.8951E+02,  8.8E+01,   12.72
 27,  41, 12p3/2,  9d5/2,           4293(2)  , *         1.001(62) ,        ,      0.0078(16),  6.42(80)E+03   ,          4293 ,          2 ,   0.04,       1.001,       0.062,    6.23,         0.0078,         0.0016,   20.63,  6.4161E+03,  8.0E+02,   12.45
 27,  42, 12p3/2, 10d3/2,           9394(9)  , *         0.962(66) ,        ,     0.00068(15),  5.65(78)E+02   ,          9394 ,          9 ,   0.09,       0.962,       0.066,    6.88,        0.00068,        0.00015,   21.50,  5.6517E+02,  7.8E+01,   13.76
 27,  43, 12p3/2, 10d5/2,           9401(9)  , *          2.94(20) ,        ,      0.0064(14),  5.27(71)E+03   ,          9401 ,          9 ,   0.09,        2.94,        0.20,    6.73,         0.0064,         0.0014,   21.26,  5.2723E+03,  7.1E+02,   13.47
 27,  44, 12p3/2, 11d3/2,        68300(500)  , *         38.84(11) ,        ,     0.00290(48),  2.402(57)E+03  ,         68273 ,        521 ,   0.76,       38.84,        0.11,    0.29,        0.00290,        0.00048,   16.69,  2.4016E+03,  5.7E+01,    2.36
 27,  45, 12p3/2, 11d5/2,        68300(500)  , *        116.60(33) ,        ,      0.0262(44),  2.164(51)E+04  ,         68273 ,        521 ,   0.76,      116.60,        0.33,    0.28,         0.0262,         0.0044,   16.68,  2.1639E+04,  5.1E+02,    2.36
 30,  10,  4d3/2,  4p1/2,       315.9783(7)  ,           4.282(22) ,        ,      0.8344(20),  2.944(31)E+08  ,       315.9783,      0.0007,   0.00,       4.282,       0.022,    0.52,         0.8344,         0.0020,    0.24,  2.9438E+08,  3.1E+06,    1.05
 30,  11,  4d3/2,  4p3/2,       318.2195(7)  ,           1.928(10) ,        ,      0.1656(20),  5.843(61)E+07  ,       318.2195,      0.0007,   0.00,       1.928,       0.010,    0.52,         0.1656,         0.0020,    1.23,  5.8429E+07,  6.1E+05,    1.04
 32,  10,  5d3/2,  4p1/2,       210.3902(3)  ,           1.221(15) ,        ,      0.4991(66),  8.10(20)E+07   ,       210.3902,      0.0003,   0.00,       1.221,       0.015,    1.23,         0.4991,         0.0066,    1.32,  8.1031E+07,  2.0E+06,    2.46
 32,  11,  5d3/2,  4p3/2,       211.3815(3)  ,          0.5449(69) ,        ,      0.0981(26),  1.592(40)E+07  ,       211.3815,      0.0003,   0.00,      0.5449,      0.0069,    1.26,         0.0981,         0.0026,    2.62,  1.5925E+07,  4.0E+05,    2.52
 32,  12,  5d3/2,  5p1/2,        820.398(5)  ,           7.485(47) ,        ,      0.3166(48),  5.140(65)E+07  ,        820.398,       0.005,   0.00,       7.485,       0.047,    0.63,         0.3166,         0.0048,    1.52,  5.1396E+07,  6.5E+05,    1.27
 32,  13,  5d3/2,  5p3/2,        825.699(5)  ,           3.373(21) ,        ,      0.0631(11),  1.024(13)E+07  ,        825.699,       0.005,   0.00,       3.373,       0.021,    0.63,         0.0631,         0.0011,    1.77,  1.0239E+07,  1.3E+05,    1.26
